id,question,options,answer_key,question_kz,options_kz,pred_native_kz,pred_en_kz
6be05d227f4f6fe727218fc8be9df340,What might you need to do cleaning?,"A) sing a song
B) neatness
C) allergies
D) healthy living
E) using water",E,Тазалау үшін не істеуіңіз мүмкін?,"A) ән айту
B) тазалық
C) аллергиялар
D) салауатты өмір сүру
E) суды пайдалану",E,B
b42ef8be1748c19fa5938de5396f8fad,"The man started to learn jogging, what was he hoping to do?","A) exhaustion
B) getting in shape
C) fitness
D) injure himself
E) fatigue",B,"Ер адам жүгіруді үйрене бастады, ол не істеуді үміттенді?","A) шаршау
B) формаға келу
C) фитнес
D) өзін жарақаттау
E) қажу",B,B
0b3a3ee40dd25be9735ac5e3342ca4dd,A person with an allergy might be doing what if they awake suddenly?,"A) have fun
B) enjoy with friends
C) stretch
D) yawn
E) sneezing",E,"Аллергиясы бар адам кенеттен оянса, не істеп жатқан болуы мүмкін?","A) көңіл көтеру
B) достарымен көңіл көтеру
C) созылу
D) есінеу
E) түшкіру",E,E
7bc1198664b376f79d584725ad7f874b,What is likely to be found in a book that is not a foreword?,"A) last word
B) conclusion
C) ikea instructions
D) afterword
E) epilogue",E,"Кітапта алғы сөз емес, не табылуы мүмкін?","A) соңғы сөз
B) қорытынды
C) ikea нұсқаулары
D) соңғы сөз
E) эпилог",E,E
d0bda97a087904320216e4d0b8a08a8d,"The man was giving assistance to a pan handler in the streets, how did he give assistance?","A) feeling good
B) killing
C) law suits
D) out of pocket
E) feel loved",D,Ер адам көшеде қайыршыға қалай көмек көрсетті?,"A) өзін жақсы сезіну
B) өлтіру
C) сот істері
D) қалтасынан шығару
E) сүйіспеншілік сезіну",D,D
eb0e0c4eaf19c1e9b4df3b4d3a11be3d,Many towns and cities have trash cans where on sidewalks?,"A) hospital
B) park
C) corner
D) motel
E) office",C,Көптеген қалалар мен елді мекендерде тротуарларда қоқыс жәшіктері қайда орналасқан?,"A) аурухана
B) саябақ
C) бұрыш
D) мотель
E) кеңсе",C,C
435a728f45d32faa4b3c4553c966fd6b,"If I was getting drunk, and people couldn't understand me, what might I be having?","A) a seizure
B) slurred speech
C) death
D) forgetfulness
E) pass out",B,"Егер мен мас болып, адамдар мені түсінбесе, менде не болуы мүмкін?","A) талма
B) былдырлаған сөйлеу
C) өлім
D) ұмытшақтық
E) есінен тану",B,B
0a5c069836784c3d574828d85a20a074,"I saw the receptionist carelessly toss my resume into the drawer, where did I want it to end up?","A) file cabinet
B) nightstand
C) kitchen cabinet
D) office desk
E) the floor",D,"Менің түйіндемемді қабылдау бөлмесінің қызметкері абайсызда тартпаға лақтырғанын көрдім, мен оны қайда аяқтағым келді?","A) файл шкафы
B) тумбочка
C) ас үй шкафы
D) кеңсе үстелі
E) еден",A,A
b4f79ca5f3595248ee25292ab60ad105,"At the end of the day as he began to eat he paused and thanked her, it wasn't often she would what?","A) cook dinner
B) did chores
C) make food
D) stretch out
E) get food",A,"Күннің соңында ол тамақтана бастағанда, ол тоқтап, оған алғыс айтты, ол жиі не істемейтін еді?","A) кешкі ас дайындау
B) үй шаруасын істеу
C) тамақ жасау
D) созылу
E) тамақ алу",E,E
5d03ad171fd661a28da5b6eb79967a6b,If it's not used for hair a round brush is an example of what?,"A) hair brush
B) ladies bathroom
C) art supplies
D) shower
E) hair salon",C,"Егер ол шашқа қолданылмаса, дөңгелек щетка ненің мысалы болып табылады?","A) шаш щеткасы
B) әйелдер дәретханасы
C) сурет құралдары
D) душ
E) шаштараз",C,C
d581e0ad6a4c89465dc1a527bd2d3f77,"Though she had a disability, what did her encouraging and positive coach see in her?","A) qualification
B) strength
C) pity
D) competence
E) potential",E,"Оның мүгедектігі болғанымен, оның жігерлендіретін және оң бапкері одан нені көрді?","A) біліктілік
B) күш
C) аяушылық
D) қабілеттілік
E) әлеует",E,E
8058c566a4f488033d00e6520b17caea,"John was not happy with his marriage. He and his wife drifted apart.     All and all, recent turns could be described as what?","A) inappropriate
B) sadness
C) unsatisfied
D) unfortunate
E) disenchanted",D,"Джон өзінің некесіне риза болмады. Ол және оның әйелі бір-бірінен алыстап кетті. Жалпы алғанда, соңғы өзгерістерді қалай сипаттауға болады?","A) орынсыз
B) қайғы
C) қанағаттанбаған
D) сәтсіз
E) көңілі қалған",C,B
5ac83e9e6fa9851ad3cccb0d57c1d88f,What would encourage someone to continue playing tennis?,"A) becoming tired
B) tennis elbow
C) exercise
D) hunger
E) victory",E,Біреуді теннис ойнауды жалғастыруға не ынталандырады?,"A) шаршау
B) теннис шынтағы
C) жаттығу
D) аштық
E) жеңіс",E,E
e3c9e83c0c62d842de2dfe229f5e6d41,What happens someone who is bad play poker?,"A) think
B) ante up
C) drink
D) win money
E) losing money",E,Покерді нашар ойнайтын адамға не болады?,"A) ойлау
B) ставка қою
C) ішу
D) ақша ұту
E) ақша жоғалту",E,E
7ec11eeca4221795c117943ca2639e86,Colorful anemone look somewhat like what object you find on window sills?,"A) intertidal zone
B) coral sea
C) under water
D) flower bed
E) florida keys",D,Түрлі-түсті анемон терезе төсеніштерінде табылатын қандай затқа ұқсайды?,"A) жағалау аймағы
B) маржан теңізі
C) су астында
D) гүлзар
E) флорида кілттері",D,D
b47d912136e3304cb5e5890b6b879551,Talking to the same person about the same thing over and over again is something someone can what?,"A) social life
B) friendship
C) eye contact
D) get tired of
E) learn lessons from",D,Бір адаммен бір нәрсе туралы қайта-қайта сөйлесу біреудің не істей алатыны?,"A) әлеуметтік өмір
B) достық
C) көз байланысы
D) шаршау
E) сабақ алу",D,D
5b8a3081c3235d62bc77e2d15f3ad454,A town between two mountains is located in a what?,"A) valley
B) hospital
C) state
D) train station
E) michigan",A,Екі таудың арасындағы қала қайда орналасқан?,"A) аңғар
B) аурухана
C) штат
D) теміржол станциясы
E) мичиган",A,A
866ef7266d34c11e5a1b3df49fab96a4,Joe and Jill didn't want their children to be sedentary.  They might limit the time they children spend doing what?,"A) play sports
B) throw things
C) reading
D) watch tv
E) play with toys",D,Джо мен Джилл балаларының отырықшы болуын қаламады. Олар балаларының не істеуге жұмсайтын уақытын шектеуі мүмкін?,"A) спортпен айналысу
B) заттарды лақтыру
C) оқу
D) теледидар көру
E) ойыншықтармен ойнау",D,D
15798a23ee6952fedd6d202064069126,If a person is trying to keep something in their hand what should they do?,"A) complete collection
B) own house
C) procrastinate
D) explode
E) have to hold",E,"Егер адам бір нәрсені қолында ұстауға тырысса, не істеуі керек?","A) толық жинақ
B) өз үйі
C) кейінге қалдыру
D) жарылу
E) ұстау керек",E,E
950af0b765c298960ce3dada66df8db1,"The freeway had no traffic and few buildings, where is it?","A) california
B) countryside
C) big town
D) florida
E) america",B,"Автомагистральде көлік қозғалысы жоқ және аз ғимараттар бар, ол қайда орналасқан?","A) калифорния
B) ауылдық жер
C) үлкен қала
D) флорида
E) америка",B,B
8ce13c6e08bf38d4cd4af756b661e47c,Where would you put pans if you want to bring them with you?,"A) cooking
B) cook food
C) kitchen
D) backpack
E) drawer",D,"Егер сіз табаларды өзіңізбен бірге алғыңыз келсе, оларды қайда қоясыз?","A) пісіру
B) тамақ пісіру
C) ас үй
D) рюкзак
E) тартпа",D,D
042898e0c71adac5d123aaa6221c9754,Where is likely to not just have a kosher restaurant?,"A) jerusalem
B) jewish neighborhoods
C) dining in
D) new york city
E) dining",D,Қай жерде кошер мейрамханасы болмауы мүмкін?,"A) иерусалим
B) еврей аудандары
C) үйде тамақтану
D) нью-йорк қаласы
E) тамақтану",E,C
bea07406aaadeef50110883b6932d86a,What is part of a republic like the USA?,"A) state
B) democratic
C) kingdom
D) democracy
E) dictatorship",A,АҚШ сияқты республиканың бөлігі не болып табылады?,"A) штат
B) демократиялық
C) патшалық
D) демократия
E) диктатура",A,A
