text,label
Jonathan Spector. Jonathan Michael Paul Spector (born March 1 1986) is an American soccer player who plays as a defender for Birmingham City. He started his professional career in England when he was signed by Manchester United as a teenager but rarely appeared for the club.,3
Houssay (crater). Houssay is a lunar impact crater located on the lunar far side near the northern pole. The crater is located to the Northeast of and directly adjacent to crater Nansen. Houssay was adopted and named after Argentinian physiologist Bernardo Houssay by the IAU in 2009.,7
VAZ-2101. The VAZ-2101 is a compact sedan car (small class passenger car model 1 in Soviet classification) produced by AvtoVAZ and introduced in 1970. The estate version was known as the VAZ-2102. VAZ had been founded in the mid-1960s as a collaboration between Fiat and the Soviet government and the 2101 was its first product.,5
The Chef's Academy. The Chef's Academy is the culinary division of Harrison College based in Indianapolis Indiana. Harrison College formerly known as Indiana Business College is a for-profit career college based in Indianapolis Indiana with locations across Indiana online and in Ohio. The college was founded as Marion Business College in 1902 in Marion Indiana.,1
Claudine Schaul. Claudine Schaul (born 20 August 1983 in Luxembourg City) is a professional tennis player from Luxembourg. Her career-high singles ranking as of 15 June 2009 was World Number 41 which was achieved on 24 May 2004 and World Number 71 for doubles achieved on 8 November 2004.Schaul first played for the Luxembourg Federation Cup team in 1998 and has played 30 singles and 16 doubles matches up to and including 2008.,3
Tomoxia paulonotata. Tomoxia paulonotata is a species of beetle in the Tomoxia genus that is in the Mordellidae family. It was described by Píc in 1936.,9
Spergularia villosa. Spergularia villosa is a species of flowering plant in the pink family known by the common name hairy sandspurry. It is native to southern South America and it is known in the southwestern United States and Baja California as an introduced species and casual weed. It grows in a wide variety of habitat types. It is a small perennial herb producing a sprawling stem up to 30 centimeters long with a woody base. It is coated in glandular hairs.,10
Monica Reinagel. Monica Reinagel is a Baltimore-based licensed nutritionist. She is the author of The Inflammation-Free Diet Plan and host of the Nutrition Diva podcast. She has been called the leading author of books on inflammation.,2
Ślepkowo Królewskie. Ślepkowo Królewskie [ɕlɛpˈkɔvɔ kruˈlɛfskʲɛ] is a village in the administrative district of Gmina Radzanowo within Płock County Masovian Voivodeship in east-central Poland. It lies approximately 2 kilometres (1 mi) west of Radzanowo 13 km (8 mi) east of Płock and 87 km (54 mi) north-west of Warsaw.,8
Bernard Etxepare. Bernard Etxepare (pronounced [berˈnart eˈtʃepaɾe]) was a Basque writer of the 16th century most famous for a collection of poems titled Linguæ Vasconum Primitiæ (Beginnings of the Basque Language) he published in 1545 the first book to be published in the Basque language.,2
Crossing the Border. Crossing the Border is the second album released by Rawlins Cross. It was released in 1992 under the Ground Swell label.,11
Sue Price. Sue Price (born 29 March 1965 in Mount Prospect Illinois USA) is an American professional bodybuilder and actress probably best known for playing Alex Sinclair in the Nemesis film series a character inspired by the movie's original hero Alex Rayne a member of the LAPD.She attended Lions Park Elementary Lincoln Junior High School and Prospect High School before graduating from Northern Illinois University in DeKalb Illinois. While there she developed an interest in bodybuilding.,3
Matt Ellis (singer songwriter). Matt Ellis (born 28 December 1973) is a folk/ rock genre singer-songwriter who became an indie identity of critical acclaim in his hometown of Sydney Australia.,2
Owen Coachman House. Owen Coachman House is located in Lower Township Cape May County New Jersey United States. The house was built in 1846 and added to the National Register of Historic Places on September 9 2005.Restoration work performed on the property in the early 2000s won an award from the New Jersey Department of Environmental Protection for its quality and sensitivity to the historic nature of the house.,6
Lorenzo Crandall House. Lorenzo Crandall House is an historic house at 221 High Street in Pawtucket Rhode Island.The house is built in 1848 and added to the National Register of Historic Places in 1984.,6
The Idol of Paris. The Idol of Paris was a 1948 film based on the novel Paiva Queen of Love by Alfred Schirokauer about a mid-19th century French courtesan Theresa who sleeps her way from poverty to the top of Second Empire society. It was an attempt by its makers to imitate the success of the Gainsborough melodramas.,12
Henry Hall (bandleader). Henry Hall (2 May 1898 – 28 October 1989) was an English bandleader who performed regularly on BBC Radio during the British dance band era of the 1920s and 1930s through to the 1960s.,2
The Swing of Delight. The Swing of Delight is a 1980 double album by Carlos Santana. It was the last of three solo albums (the others being Illuminations in 1974 and Oneness in 1979) to be released under his temporary Sanskrit name Devadip Carlos Santana given to him by Sri Chinmoy.,11
Kummatty. Kummatty (English: Bogeyman) is a 1979 Malayalam film written and directed by G. Aravindan. Ramunni Master Ashokan and Vilasini Reema form the cast.,12
Woman & Home. Woman & Home is a monthly lifestyle magazine for women published by IPC Media. It is editorial director is Sue James.,13
John Michael McConnell. John Michael Mike McConnell (born July 26 1943) is a former vice admiral in the United States Navy. During his naval career he served as Director of the National Security Agency from 1992 to 1996. His civilian career includes serving as the United States Director of National Intelligence from 20 February 2007 to 27 January 2009 during the Bush administration and seven days of the Obama administration. He is currently Vice Chairman at Booz Allen Hamilton.,4
Ryan ST. The Ryan STs were a series of two seat low-wing monoplane aircraft built by the Ryan Aeronautical Company. They were used as sport aircraft as well as trainers by flying schools and the military of several countries.,5
Nails (film). Nails is a 1979 Canadian short documentary film directed by Phillip Borsos. It was nominated for an Academy Award for Best Documentary Short and was named Best Theatrical Short in 1980 at the 1st Genie Awards.The subject of the film was simply the manufacturing process used to make nails.,12
Ella Bay. Ella Bay is located in the Cassowary Coast Regional Council (CCRC) shire in Far North Queensland Australia. It is within close proximity to the town of Innisfail. Innisfail is positioned in the middle of the Cassowary Coast and is situated 88 kilometres (55 mi) south of Cairns and 260 kilometres (160 mi) north of Townsville.At the landscape scale the mountain ranges encircling Ella Bay itself lie mostly within the Wet Tropics World Heritage Area recognised for its natural heritage.,7
Black Balloon Publishing. Black Balloon Publishing is an independent book publisher headquartered in New York City. The company was founded in 2010 by Elizabeth Koch co-founder of Literary Death Match and Leigh Newman deputy editor of Oprah.com. Black Balloon publishes literary fiction nonfiction and memoir and its titles have been featured in The New Yorker New York TIME Bon Appetit Esquire and NPR. Published authors include Paul Kwiatkowski Robert Perišić Bill Peters and Louise Krug.,0
Kachin Hills. The Kachin Hills are a heavily forested group of highlands in the extreme northeastern area of the Kachin State of Burma. It consists of a series of ranges running mostly in a N/S direction including the Kumon Bum Mountains of which the highest peak is Bumhpa Bum with an elevation of 3411 metres (11191 ft) one of the ultra prominent peaks of Southeast Asia.,7
Charlie's Country. Charlie's Country is a 2013 Australian drama film directed by Rolf de Heer. It has been selected to compete in the Un Certain Regard section at the 2014 Cannes Film Festival.,12
Schoolly D. Jesse B. Weaver Jr. (born June 22 1962) better known by the stage name Schoolly D (sometimes spelled Schooly D) is an American rapper from Philadelphia Pennsylvania.,2
